n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q(m^2/s)
 22974.80000  1284.01000     0.00000   259.82920
 23050.60000  1284.01000     0.00000   240.29600
 23126.40000  1284.01000     0.00000   308.28920
 23202.20000  1284.01000     0.00000   269.29710
 23278.00000  1284.01000     0.00000   259.56230
 23353.80000  1284.01000     0.00000   259.76560
 23429.60000  1284.01000     0.00000   258.48950
 23505.40000  1284.01000     0.00000   241.41400
 23581.20000  1284.01000     0.00000   254.05470
 23657.10000  1284.01000     0.00000   263.59830
 23732.90000  1284.01000     0.00000   248.66720
 23808.70000  1284.01000     0.00000   265.52160
 23884.50000  1284.01000     0.00000   230.19510
 23960.30000  1284.01000     0.00000   229.35210
 24036.10000  1284.01000     0.00000   228.05970
 24111.90000  1284.01000     0.00000   227.48520
 24187.70000  1284.01000     0.00000   259.91620
 24263.50000  1284.01000     0.00000   227.05160
 24339.30000  1284.01000     0.00000   226.44260
 24415.10000  1284.01000     0.00000   225.40960
 24491.00000  1284.01000     0.00000   266.34650
 24566.80000  1284.01000     0.00000   230.63950
 24642.60000  1284.01000     0.00000   231.55740
 24718.40000  1284.01000     0.00000   243.54310
 24794.20000  1284.01000     0.00000   226.53130
 24870.00000  1284.01000     0.00000   260.67740
 24945.80000  1284.01000     0.00000   239.54250
 25021.60000  1284.01000     0.00000   256.86570
 25097.40000  1284.01000     0.00000   236.41220
 25173.20000  1284.01000     0.00000   237.41970
 25249.00000  1284.01000     0.00000   199.69120
 25324.80000  1284.01000     0.00000   201.51650
 25400.70000  1284.01000     0.00000   249.88130
 25476.50000  1284.01000     0.00000   269.57720
 25552.30000  1284.01000     0.00000   236.03870
 25628.10000  1284.01000     0.00000   255.70960
 25703.90000  1284.01000     0.00000   261.99630
 25779.70000  1284.01000     0.00000   251.20940
 22023.30000  1284.01000     0.00000   361.61470
 21999.70000  1294.48000     0.00000   432.28160
 21989.30000  1299.14000     0.00000   294.76780
 21947.30000  1317.84000     0.00000   374.23270
 21913.50000  1332.90000     0.00000   349.44430
 21894.80000  1341.19000     0.00000   368.74620
 21913.50000  1359.82000     0.00000   278.26560
 21989.30000  1359.82000     0.00000   471.63410
 22065.10000  1359.82000     0.00000   327.49280
 22140.90000  1359.82000     0.00000   255.30300
 22216.70000  1359.82000     0.00000   298.66370
 22292.50000  1359.82000     0.00000   271.39060
 22368.30000  1359.82000     0.00000   329.97610
 22444.10000  1359.82000     0.00000   294.78100
 22519.90000  1359.82000     0.00000   329.71680
 22595.70000  1359.82000     0.00000   249.50280
 22671.50000  1359.82000     0.00000   254.49040
 22747.40000  1359.82000     0.00000   248.44600
 22823.20000  1359.82000     0.00000   261.42870
 22899.00000  1359.82000     0.00000   248.43010
 22974.80000  1359.82000     0.00000   242.15510
 23050.60000  1359.82000     0.00000   269.28490
 23126.40000  1359.82000     0.00000   259.55550
 23202.20000  1359.82000     0.00000   259.68350
 23278.00000  1359.82000     0.00000   259.02520
 23353.80000  1359.82000     0.00000   257.95880
 23429.60000  1359.82000     0.00000   242.61820
 23505.40000  1359.82000     0.00000   269.20020
 23581.20000  1359.82000     0.00000   241.88480
 23657.10000  1359.82000     0.00000   248.29390
 23732.90000  1359.82000     0.00000   240.53170
 23808.70000  1359.82000     0.00000   229.25380
 23884.50000  1359.82000     0.00000   238.55220
 23960.30000  1359.82000     0.00000   242.74470
 24036.10000  1359.82000     0.00000   230.92170
 24111.90000  1359.82000     0.00000   260.01480
 24187.70000  1359.82000     0.00000   227.60320
 24263.50000  1359.82000     0.00000   225.38000
 24339.30000  1359.82000     0.00000   266.33480
 24415.10000  1359.82000     0.00000   218.11590
 24491.00000  1359.82000     0.00000   231.18080
 24566.80000  1359.82000     0.00000   244.44280
 24642.60000  1359.82000     0.00000   226.69950
 24718.40000  1359.82000     0.00000   261.58740
 24794.20000  1359.82000     0.00000   242.82280
 24870.00000  1359.82000     0.00000   257.72650
 24945.80000  1359.82000     0.00000   238.22690
 25021.60000  1359.82000     0.00000   237.88200
 25097.40000  1359.82000     0.00000   237.54200
 25173.20000  1359.82000     0.00000   200.36030
 25249.00000  1359.82000     0.00000   249.01140
 25324.80000  1359.82000     0.00000   268.94290
 25400.70000  1359.82000     0.00000   245.07410
 25476.50000  1359.82000     0.00000   260.99700
 25552.30000  1359.82000     0.00000   248.71380
 25628.10000  1359.82000     0.00000   261.78950
 25703.90000  1359.82000     0.00000   244.60470
 25779.70000  1359.82000     0.00000   188.52410
 21853.00000  1359.82000     0.00000   385.24470
 21842.40000  1364.54000     0.00000   378.34610
 21837.60000  1366.65000     0.00000   377.34760
 21789.90000  1387.90000     0.00000   337.90090
 21761.80000  1400.40000     0.00000   402.42610
 21737.50000  1411.25000     0.00000   388.36650
 21686.00000  1434.15000     0.00000   442.60200
 21685.00000  1434.61000     0.00000   442.56350
 21686.00000  1435.63000     0.00000   442.79440
 21761.80000  1435.63000     0.00000   258.12640
 21837.60000  1435.63000     0.00000   266.34050
 21913.50000  1435.63000     0.00000   266.64170
 21989.30000  1435.63000     0.00000   253.24460
 22065.10000  1435.63000     0.00000   247.44480
 22140.90000  1435.63000     0.00000   264.49070
 22216.70000  1435.63000     0.00000   271.37120
 22292.50000  1435.63000     0.00000   274.19150
 22368.30000  1435.63000     0.00000   257.28950
 22444.10000  1435.63000     0.00000   270.42980
 22519.90000  1435.63000     0.00000   254.49950
 22595.70000  1435.63000     0.00000   255.96710
 22671.50000  1435.63000     0.00000   261.23500
 22747.40000  1435.63000     0.00000   247.25830
 22823.20000  1435.63000     0.00000   242.13700
 22899.00000  1435.63000     0.00000   269.28560
 22974.80000  1435.63000     0.00000   259.56930
 23050.60000  1435.63000     0.00000   324.78770
 23126.40000  1435.63000     0.00000   316.79640
 23202.20000  1435.63000     0.00000   326.27310
 23278.00000  1435.63000     0.00000   242.74090
 23353.80000  1435.63000     0.00000   269.22200
 23429.60000  1435.63000     0.00000   235.98080
 23505.40000  1435.63000     0.00000   262.29480
 23581.20000  1435.63000     0.00000   231.29820
 23657.10000  1435.63000     0.00000   231.38640
 23732.90000  1435.63000     0.00000   232.33810
 23808.70000  1435.63000     0.00000   287.82080
 23884.50000  1435.63000     0.00000   278.56000
 23960.30000  1435.63000     0.00000   228.80280
 24036.10000  1435.63000     0.00000   225.01240
 24111.90000  1435.63000     0.00000   236.90960
 24187.70000  1435.63000     0.00000   271.64180
 24263.50000  1435.63000     0.00000   231.10310
 24339.30000  1435.63000     0.00000   231.31570
 24415.10000  1435.63000     0.00000   245.99120
 24491.00000  1435.63000     0.00000   258.13910
 24566.80000  1435.63000     0.00000   196.10180
 24642.60000  1435.63000     0.00000   253.81660
 24718.40000  1435.63000     0.00000   260.19460
 24794.20000  1435.63000     0.00000   238.27410
 24870.00000  1435.63000     0.00000   237.71640
 24945.80000  1435.63000     0.00000   200.87590
 25021.60000  1435.63000     0.00000   248.66950
 25097.40000  1435.63000     0.00000   267.91270
 25173.20000  1435.63000     0.00000   249.59420
 25249.00000  1435.63000     0.00000   259.49690
 25324.80000  1435.63000     0.00000   253.76160
 25400.70000  1435.63000     0.00000   249.12760
 25476.50000  1435.63000     0.00000   250.00550
 25552.30000  1435.63000     0.00000     0.00000
 25628.10000  1435.63000     0.00000   285.76880
 25703.90000  1435.63000     0.00000   262.76530
 25779.70000  1435.63000     0.00000   258.14320
 21682.70000  1435.63000     0.00000   442.48650
 21632.60000  1457.96000     0.00000   376.16640
 21610.20000  1467.90000     0.00000   353.09230
 21580.10000  1481.32000     0.00000   353.18070
 21534.40000  1501.66000     0.00000   399.17140
 21527.60000  1504.67000     0.00000   399.52830
 21761.80000  1511.44000     0.00000   275.65290
 21837.60000  1511.44000     0.00000   266.53800
 21913.50000  1511.44000     0.00000   253.70020
 21534.40000  1511.44000     0.00000   400.20890
 21989.30000  1511.44000     0.00000   249.38060
 22065.10000  1511.44000     0.00000   276.68160
 21610.20000  1511.44000     0.00000   296.75460
 22140.90000  1511.44000     0.00000   277.94420
 22216.70000  1511.44000     0.00000   267.08350
 21686.00000  1511.44000     0.00000   265.52900
 22292.50000  1511.44000     0.00000   256.14610
 22368.30000  1511.44000     0.00000   253.80450
 22444.10000  1511.44000     0.00000   254.64100
 22519.90000  1511.44000     0.00000   261.47900
 22595.70000  1511.44000     0.00000   259.50340
 22671.50000  1511.44000     0.00000   241.94580
 22747.40000  1511.44000     0.00000   269.28120
 22823.20000  1511.44000     0.00000   259.54430
 22899.00000  1511.44000     0.00000   259.59400
 22974.80000  1511.44000     0.00000   259.22660
 23050.60000  1511.44000     0.00000   258.11720
 23126.40000  1511.44000     0.00000   242.81290
 23202.20000  1511.44000     0.00000   269.24060
 23278.00000  1511.44000     0.00000   241.05830
 23353.80000  1511.44000     0.00000   273.09310
 23429.60000  1511.44000     0.00000   260.57620
 23505.40000  1511.44000     0.00000   231.29730
 23581.20000  1511.44000     0.00000   231.60540
 23657.10000  1511.44000     0.00000   303.04540
 23732.90000  1511.44000     0.00000   324.88680
 23808.70000  1511.44000     0.00000   298.48980
 23884.50000  1511.44000     0.00000   243.62970
 23960.30000  1511.44000     0.00000   229.37470
 24036.10000  1511.44000     0.00000   284.89600
 24111.90000  1511.44000     0.00000   240.09510
 24187.70000  1511.44000     0.00000   228.69170
 24263.50000  1511.44000     0.00000   245.84490
 24339.30000  1511.44000     0.00000   261.05250
 24415.10000  1511.44000     0.00000   197.03510
 24491.00000  1511.44000     0.00000   252.54700
 24566.80000  1511.44000     0.00000   274.26500
 24642.60000  1511.44000     0.00000   251.90970
 24718.40000  1511.44000     0.00000   239.00860
 24794.20000  1511.44000     0.00000   200.77240
 24870.00000  1511.44000     0.00000   250.43860
 24945.80000  1511.44000     0.00000   269.57790
 25021.60000  1511.44000     0.00000   235.14730
 25097.40000  1511.44000     0.00000   261.62750
 25173.20000  1511.44000     0.00000   254.14960
 25249.00000  1511.44000     0.00000   248.78260
 25324.80000  1511.44000     0.00000   234.62270
 25400.70000  1511.44000     0.00000   272.53410
 25476.50000  1511.44000     0.00000   273.39630
 25552.30000  1511.44000     0.00000   257.25440
 25628.10000  1511.44000     0.00000   281.09850
 25703.90000  1511.44000     0.00000   243.06510
 25779.70000  1511.44000     0.00000   197.45020
 21512.40000  1511.44000     0.00000   448.99100
 21475.20000  1528.02000     0.00000   479.70380
 21458.60000  1535.41000     0.00000   257.18410
 21422.70000  1551.38000     0.00000   276.13870
 21382.80000  1569.16000     0.00000   372.47570
 21370.30000  1574.73000     0.00000   371.44230
 21610.20000  1587.24000     0.00000   275.29630
 21686.00000  1587.24000     0.00000   264.74140
 21761.80000  1587.24000     0.00000   251.78120
 21837.60000  1587.24000     0.00000   251.76290
 21913.50000  1587.24000     0.00000   269.76110
 21989.30000  1587.24000     0.00000   280.21850
 22065.10000  1587.24000     0.00000   257.45860
 22140.90000  1587.24000     0.00000   251.09920
 22216.70000  1587.24000     0.00000   254.21410
 22292.50000  1587.24000     0.00000   248.30980
 22368.30000  1587.24000     0.00000   261.35850
 22444.10000  1587.24000     0.00000   259.48660
 22519.90000  1587.24000     0.00000   241.92600
 22595.70000  1587.24000     0.00000   269.28870
 22671.50000  1587.24000     0.00000   259.57370
 22747.40000  1587.24000     0.00000   259.65620
 22823.20000  1587.24000     0.00000   258.74720
 22899.00000  1587.24000     0.00000   257.99150
 22974.80000  1587.24000     0.00000   243.02350
 23050.60000  1587.24000     0.00000   269.25940
 23126.40000  1587.24000     0.00000   235.30720
 23202.20000  1587.24000     0.00000   262.82890
 23278.00000  1587.24000     0.00000   231.28110
 23353.80000  1587.24000     0.00000   231.44520
 23429.60000  1587.24000     0.00000   231.24300
 23505.40000  1587.24000     0.00000   231.69690
 23581.20000  1587.24000     0.00000   262.66340
 23657.10000  1587.24000     0.00000   229.91250
 23732.90000  1587.24000     0.00000   229.67180
 23808.70000  1587.24000     0.00000   269.39000
 23884.50000  1587.24000     0.00000   234.57610
 23960.30000  1587.24000     0.00000   254.60550
 24036.10000  1587.24000     0.00000   233.80620
 24111.90000  1587.24000     0.00000   248.08280
 24187.70000  1587.24000     0.00000   210.20400
 24263.50000  1587.24000     0.00000   244.27590
 24339.30000  1587.24000     0.00000   310.50540
 24415.10000  1587.24000     0.00000   328.06130
 24491.00000  1587.24000     0.00000   290.15480
 24566.80000  1587.24000     0.00000   244.33460
 24642.60000  1587.24000     0.00000   247.92450
 24718.40000  1587.24000     0.00000   253.38400
 24794.20000  1587.24000     0.00000   252.45380
 24870.00000  1587.24000     0.00000   256.78090
 24945.80000  1587.24000     0.00000   261.95010
 25021.60000  1587.24000     0.00000   248.12090
 25097.40000  1587.24000     0.00000   249.30980
 25173.20000  1587.24000     0.00000   234.19950
 25249.00000  1587.24000     0.00000   272.76200
 25324.80000  1587.24000     0.00000   256.20660
 25400.70000  1587.24000     0.00000   254.36950
 25476.50000  1587.24000     0.00000   454.36530
 25552.30000  1587.24000     0.00000   193.87710
 25628.10000  1587.24000     0.00000   270.10430
 25703.90000  1587.24000     0.00000   233.74910
 21382.80000  1587.24000     0.00000   422.17220
 25779.70000  1587.24000     0.00000   225.69580
 21342.20000  1587.24000     0.00000   411.36960
 21458.60000  1587.24000     0.00000   318.48330
 21534.40000  1587.24000     0.00000   265.74850
 21317.80000  1598.09000     0.00000   383.63260
