x(m)        y(m)        z(m)        h max (m)
 21534.40000  8334.22000     0.00000     6.75810
 21610.20000  8334.22000     0.00000     0.00000
 21686.00000  8334.22000     0.00000     0.00000
 18047.20000  8334.22000     0.00000     6.72310
 21761.80000  8334.22000     0.00000     6.78000
 21837.60000  8334.22000     0.00000     6.77410
 21913.50000  8334.22000     0.00000     0.00000
 21989.30000  8334.22000     0.00000     0.00000
 22065.10000  8334.22000     0.00000     0.00000
 22140.90000  8334.22000     0.00000     0.00000
 22216.70000  8334.22000     0.00000     0.00000
 22292.50000  8334.22000     0.00000     6.80170
 22368.30000  8334.22000     0.00000     0.00000
 22444.10000  8334.22000     0.00000     6.77720
 22519.90000  8334.22000     0.00000     0.00000
 22595.70000  8334.22000     0.00000     0.00000
 22671.50000  8334.22000     0.00000     6.74260
 22747.40000  8334.22000     0.00000     0.00000
 22823.20000  8334.22000     0.00000     0.00000
 22899.00000  8334.22000     0.00000     6.79520
 22974.80000  8334.22000     0.00000     6.74830
 23050.60000  8334.22000     0.00000     6.76890
 23126.40000  8334.22000     0.00000     0.00000
 23202.20000  8334.22000     0.00000     0.00000
 23278.00000  8334.22000     0.00000     0.00000
 23353.80000  8334.22000     0.00000     0.00000
 23429.60000  8334.22000     0.00000     0.00000
 23505.40000  8334.22000     0.00000     0.00000
 23581.20000  8334.22000     0.00000     6.74820
 23657.10000  8334.22000     0.00000     0.00000
 23732.90000  8334.22000     0.00000     0.00000
 23808.70000  8334.22000     0.00000     0.00000
 23884.50000  8334.22000     0.00000     0.00000
 23960.30000  8334.22000     0.00000     0.00000
 24036.10000  8334.22000     0.00000     0.00000
 24111.90000  8334.22000     0.00000     0.00000
 24187.70000  8334.22000     0.00000     0.00000
 24263.50000  8334.22000     0.00000     0.00000
 24339.30000  8334.22000     0.00000     0.00000
 24415.10000  8334.22000     0.00000     0.00000
 24491.00000  8334.22000     0.00000     0.00000
 24566.80000  8334.22000     0.00000     0.00000
 24642.60000  8334.22000     0.00000     0.00000
 24718.40000  8334.22000     0.00000     0.00000
 24794.20000  8334.22000     0.00000     6.73630
 24870.00000  8334.22000     0.00000     6.73600
 24945.80000  8334.22000     0.00000     6.75980
 25021.60000  8334.22000     0.00000     6.83440
 25097.40000  8334.22000     0.00000     0.00000
 25173.20000  8334.22000     0.00000     0.00000
 25249.00000  8334.22000     0.00000     0.00000
 25324.80000  8334.22000     0.00000     0.00000
 25400.70000  8334.22000     0.00000     0.00000
 25476.50000  8334.22000     0.00000     0.00000
 25552.30000  8334.22000     0.00000     0.00000
 25628.10000  8334.22000     0.00000     0.00000
 25703.90000  8334.22000     0.00000     6.76000
 25779.70000  8334.22000     0.00000     6.71830
  7642.87000  8334.22000     0.00000     0.00000
  7661.42000  8334.22000     0.00000     0.00000
  7737.23000  8334.22000     0.00000     0.00000
  7621.86000  8370.47000     0.00000     0.00000
  9025.97000  8410.03000     0.00000     6.90940
  9101.78000  8410.03000     0.00000     6.90840
  9177.59000  8410.03000     0.00000     6.58690
  9253.40000  8410.03000     0.00000     7.22570
  9329.21000  8410.03000     0.00000     7.11060
  9405.02000  8410.03000     0.00000     6.90360
  9480.83000  8410.03000     0.00000     7.00120
  9556.64000  8410.03000     0.00000     6.87120
  9632.44000  8410.03000     0.00000     7.18640
  9708.25000  8410.03000     0.00000     6.84930
  9784.06000  8410.03000     0.00000     6.96930
  9859.87000  8410.03000     0.00000     6.84110
  9935.68000  8410.03000     0.00000     6.93870
 10011.50000  8410.03000     0.00000     6.81120
 10087.30000  8410.03000     0.00000     6.91930
 10163.10000  8410.03000     0.00000     6.79240
 10238.90000  8410.03000     0.00000     6.92090
 10314.70000  8410.03000     0.00000     6.75430
 10390.50000  8410.03000     0.00000     6.93580
 10466.30000  8410.03000     0.00000     6.83990
 10542.10000  8410.03000     0.00000     6.95940
 10618.00000  8410.03000     0.00000     6.82520
 10693.80000  8410.03000     0.00000     0.00000
 10769.60000  8410.03000     0.00000     6.74200
 10845.40000  8410.03000     0.00000     6.98540
 10921.20000  8410.03000     0.00000     6.85300
 10997.00000  8410.03000     0.00000     6.96310
 11072.80000  8410.03000     0.00000     6.76060
 11148.60000  8410.03000     0.00000     0.00000
 11224.40000  8410.03000     0.00000     0.00000
 11300.20000  8410.03000     0.00000     6.83140
 11376.00000  8410.03000     0.00000     6.76800
 11451.90000  8410.03000     0.00000     0.00000
 11527.70000  8410.03000     0.00000     0.00000
 11603.50000  8410.03000     0.00000     6.83230
 11679.30000  8410.03000     0.00000     6.77370
 11755.10000  8410.03000     0.00000     6.83370
 11830.90000  8410.03000     0.00000     6.76320
 11906.70000  8410.03000     0.00000     6.83980
 11982.50000  8410.03000     0.00000     0.00000
 12058.30000  8410.03000     0.00000     6.78080
 12134.10000  8410.03000     0.00000     6.75900
 12209.90000  8410.03000     0.00000     6.78920
 12285.80000  8410.03000     0.00000     0.00000
 12361.60000  8410.03000     0.00000     0.00000
 12437.40000  8410.03000     0.00000     0.00000
 12513.20000  8410.03000     0.00000     6.76380
 12589.00000  8410.03000     0.00000     6.74230
 12664.80000  8410.03000     0.00000     6.96560
 12740.60000  8410.03000     0.00000     6.81350
 12816.40000  8410.03000     0.00000     7.06280
 12892.20000  8410.03000     0.00000     7.10790
 12968.00000  8410.03000     0.00000     7.88670
 13043.80000  8410.03000     0.00000     7.13650
 13119.60000  8410.03000     0.00000     7.33240
 13195.50000  8410.03000     0.00000     6.84080
 13271.30000  8410.03000     0.00000     7.00380
 13347.10000  8410.03000     0.00000     7.02990
 13422.90000  8410.03000     0.00000     6.93860
 13498.70000  8410.03000     0.00000     6.75580
 13574.50000  8410.03000     0.00000     6.59590
 13650.30000  8410.03000     0.00000     0.00000
 13726.10000  8410.03000     0.00000     0.00000
 13801.90000  8410.03000     0.00000     0.00000
 13877.70000  8410.03000     0.00000     0.00000
 13953.50000  8410.03000     0.00000     6.93020
 14029.30000  8410.03000     0.00000     6.71060
 14105.20000  8410.03000     0.00000     6.65880
 14181.00000  8410.03000     0.00000     0.00000
 14256.80000  8410.03000     0.00000     0.00000
 14332.60000  8410.03000     0.00000     0.00000
 14408.40000  8410.03000     0.00000     0.00000
 14484.20000  8410.03000     0.00000     0.00000
 14560.00000  8410.03000     0.00000     0.00000
 14635.80000  8410.03000     0.00000     0.00000
 14711.60000  8410.03000     0.00000     0.00000
 14787.40000  8410.03000     0.00000     6.77880
 14863.20000  8410.03000     0.00000     6.77540
 14939.10000  8410.03000     0.00000     0.00000
 15014.90000  8410.03000     0.00000     0.00000
 15090.70000  8410.03000     0.00000     0.00000
 15166.50000  8410.03000     0.00000     0.00000
 15242.30000  8410.03000     0.00000     6.55540
 15318.10000  8410.03000     0.00000     6.74460
 15393.90000  8410.03000     0.00000     6.72660
 15469.70000  8410.03000     0.00000     6.72210
 15545.50000  8410.03000     0.00000     0.00000
 15621.30000  8410.03000     0.00000     0.00000
 15697.10000  8410.03000     0.00000     6.72190
 15773.00000  8410.03000     0.00000     6.81450
 15848.80000  8410.03000     0.00000     6.77910
 15924.60000  8410.03000     0.00000     6.74890
 16000.40000  8410.03000     0.00000     0.00000
 16076.20000  8410.03000     0.00000     6.78840
 16152.00000  8410.03000     0.00000     0.00000
 16227.80000  8410.03000     0.00000     0.00000
 16303.60000  8410.03000     0.00000     6.77780
 16379.40000  8410.03000     0.00000     0.00000
 16455.20000  8410.03000     0.00000     6.76030
 16531.00000  8410.03000     0.00000     0.00000
 16606.80000  8410.03000     0.00000     0.00000
 16682.70000  8410.03000     0.00000     0.00000
 16758.50000  8410.03000     0.00000     0.00000
 16834.30000  8410.03000     0.00000     0.00000
 16910.10000  8410.03000     0.00000     6.75750
 16985.90000  8410.03000     0.00000     6.75800
 17061.70000  8410.03000     0.00000     6.71900
 17137.50000  8410.03000     0.00000     0.00000
 17213.30000  8410.03000     0.00000     6.74800
 17289.10000  8410.03000     0.00000     6.74800
 17364.90000  8410.03000     0.00000     6.73840
 17440.70000  8410.03000     0.00000     6.76600
 17516.60000  8410.03000     0.00000     6.75050
 17592.40000  8410.03000     0.00000     6.73140
 17668.20000  8410.03000     0.00000     6.74920
 17744.00000  8410.03000     0.00000     6.73650
 17895.60000  8410.03000     0.00000     6.73650
 17971.40000  8410.03000     0.00000     6.74240
 18198.80000  8410.03000     0.00000     6.74560
 18274.60000  8410.03000     0.00000     6.75370
 18350.40000  8410.03000     0.00000     6.74750
 18426.30000  8410.03000     0.00000     6.73930
 18502.10000  8410.03000     0.00000     6.75290
 18577.90000  8410.03000     0.00000     6.72540
 18653.70000  8410.03000     0.00000     6.75070
 18729.50000  8410.03000     0.00000     6.75010
 18805.30000  8410.03000     0.00000     6.77400
 18881.10000  8410.03000     0.00000     6.76150
 18956.90000  8410.03000     0.00000     6.79430
 19032.70000  8410.03000     0.00000     6.75250
 19108.50000  8410.03000     0.00000     6.69380
 19184.30000  8410.03000     0.00000     6.63080
 19260.20000  8410.03000     0.00000     6.79600
 19336.00000  8410.03000     0.00000     6.69450
 19411.80000  8410.03000     0.00000     0.00000
 19487.60000  8410.03000     0.00000     0.00000
 19563.40000  8410.03000     0.00000     6.68360
 19639.20000  8410.03000     0.00000     6.68620
 19715.00000  8410.03000     0.00000     6.73520
 19790.80000  8410.03000     0.00000     6.73980
 19866.60000  8410.03000     0.00000     0.00000
 19942.40000  8410.03000     0.00000     0.00000
 20018.20000  8410.03000     0.00000     6.68510
 20094.00000  8410.03000     0.00000     0.00000
 20169.90000  8410.03000     0.00000     0.00000
 20245.70000  8410.03000     0.00000     6.71480
 20321.50000  8410.03000     0.00000     6.66840
 20397.30000  8410.03000     0.00000     0.00000
 20473.10000  8410.03000     0.00000     6.72070
 20548.90000  8410.03000     0.00000     6.69590
 20624.70000  8410.03000     0.00000     6.73750
 20700.50000  8410.03000     0.00000     6.68150
 20776.30000  8410.03000     0.00000     0.00000
 20852.10000  8410.03000     0.00000     6.73860
 20927.90000  8410.03000     0.00000     6.69250
 21003.80000  8410.03000     0.00000     0.00000
 21079.60000  8410.03000     0.00000     0.00000
 21155.40000  8410.03000     0.00000     0.00000
 21231.20000  8410.03000     0.00000     0.00000
 21307.00000  8410.03000     0.00000     6.74920
 21382.80000  8410.03000     0.00000     0.00000
 21458.60000  8410.03000     0.00000     0.00000
 21534.40000  8410.03000     0.00000     0.00000
 21610.20000  8410.03000     0.00000     6.77480
 21686.00000  8410.03000     0.00000     6.69700
 21761.80000  8410.03000     0.00000     0.00000
 21837.60000  8410.03000     0.00000     0.00000
 21913.50000  8410.03000     0.00000     0.00000
 21989.30000  8410.03000     0.00000     0.00000
 22065.10000  8410.03000     0.00000     6.73950
 22140.90000  8410.03000     0.00000     6.75630
 22216.70000  8410.03000     0.00000     6.72480
 22292.50000  8410.03000     0.00000     6.73030
 22368.30000  8410.03000     0.00000     6.74600
 22444.10000  8410.03000     0.00000     6.72240
 22519.90000  8410.03000     0.00000     0.00000
 22595.70000  8410.03000     0.00000     0.00000
 22671.50000  8410.03000     0.00000     0.00000
 22747.40000  8410.03000     0.00000     0.00000
 22823.20000  8410.03000     0.00000     0.00000
 22899.00000  8410.03000     0.00000     0.00000
 22974.80000  8410.03000     0.00000     0.00000
 23050.60000  8410.03000     0.00000     0.00000
 23126.40000  8410.03000     0.00000     0.00000
 23202.20000  8410.03000     0.00000     0.00000
 23278.00000  8410.03000     0.00000     6.73100
 23353.80000  8410.03000     0.00000     0.00000
 23429.60000  8410.03000     0.00000     0.00000
 23505.40000  8410.03000     0.00000     0.00000
 23581.20000  8410.03000     0.00000     0.00000
 23657.10000  8410.03000     0.00000     0.00000
 23732.90000  8410.03000     0.00000     0.00000
 23808.70000  8410.03000     0.00000     0.00000
 23884.50000  8410.03000     0.00000     0.00000
 23960.30000  8410.03000     0.00000     0.00000
 24036.10000  8410.03000     0.00000     0.00000
 24111.90000  8410.03000     0.00000     6.76190
 24187.70000  8410.03000     0.00000     6.74210
 24263.50000  8410.03000     0.00000     6.75870
 24339.30000  8410.03000     0.00000     6.69760
 24415.10000  8410.03000     0.00000     0.00000
 24491.00000  8410.03000     0.00000     0.00000
 24566.80000  8410.03000     0.00000     0.00000
 24642.60000  8410.03000     0.00000     0.00000
 24718.40000  8410.03000     0.00000     0.00000
 24794.20000  8410.03000     0.00000     0.00000
 24870.00000  8410.03000     0.00000     0.00000
 24945.80000  8410.03000     0.00000     0.00000
 25021.60000  8410.03000     0.00000     0.00000
 25097.40000  8410.03000     0.00000     0.00000
 25173.20000  8410.03000     0.00000     0.00000
 25249.00000  8410.03000     0.00000     6.75550
 25324.80000  8410.03000     0.00000     6.74110
 25400.70000  8410.03000     0.00000     6.69240
 25476.50000  8410.03000     0.00000     0.00000
 25552.30000  8410.03000     0.00000     0.00000
 25628.10000  8410.03000     0.00000     0.00000
 25703.90000  8410.03000     0.00000     0.00000
 25779.70000  8410.03000     0.00000     0.00000
  7621.75000  8410.03000     0.00000     0.00000
  7737.23000  8410.03000     0.00000     0.00000
 17819.80000  8410.03000     0.00000     6.75570
 18123.00000  8410.03000     0.00000     6.75110
 18047.20000  8410.03000     0.00000     6.73650
  7661.42000  8410.03000     0.00000     0.00000
  7813.04000  8410.03000     0.00000     0.00000
  7888.84000  8410.03000     0.00000     0.00000
  7964.65000  8410.03000     0.00000     0.00000
  8040.46000  8410.03000     0.00000     0.00000
  8116.27000  8410.03000     0.00000     0.00000
  8192.08000  8410.03000     0.00000     7.47470
  8267.89000  8410.03000     0.00000     8.33680
  8343.70000  8410.03000     0.00000     7.38430
  8419.50000  8410.03000     0.00000     7.85730
  8495.31000  8410.03000     0.00000     7.66230
  8571.12000  8410.03000     0.00000     7.41620
  8646.93000  8410.03000     0.00000     7.88000
  8722.74000  8410.03000     0.00000     8.91350
  8798.55000  8410.03000     0.00000    11.19850
  8874.36000  8410.03000     0.00000     8.35510
  8950.17000  8410.03000     0.00000     6.45920
  7612.03000  8436.45000     0.00000     0.00000
  7813.04000  8485.84000     0.00000     0.00000
  7661.42000  8485.84000     0.00000     0.00000
  7737.23000  8485.84000     0.00000     0.00000
 17895.60000  8485.84000     0.00000     0.00000
 17819.80000  8485.84000     0.00000     0.00000
 17592.40000  8485.84000     0.00000     6.75530
  7888.84000  8485.84000     0.00000     0.00000
  7964.65000  8485.84000     0.00000     0.00000
  8040.46000  8485.84000     0.00000     0.00000
  8116.27000  8485.84000     0.00000     0.00000
  8192.08000  8485.84000     0.00000     7.02980
  8267.89000  8485.84000     0.00000     7.66050
  8343.70000  8485.84000     0.00000     7.45740
  8419.50000  8485.84000     0.00000     7.00210
  8495.31000  8485.84000     0.00000     7.62610
  8571.12000  8485.84000     0.00000     7.13660
  8646.93000  8485.84000     0.00000     7.99130
  8722.74000  8485.84000     0.00000     7.81090
  8798.55000  8485.84000     0.00000    10.15480
  8874.36000  8485.84000     0.00000     6.80430
  8950.17000  8485.84000     0.00000     6.80240
  9025.97000  8485.84000     0.00000     6.80040
  9101.78000  8485.84000     0.00000     0.00000
  9177.59000  8485.84000     0.00000     6.92200
  9253.40000  8485.84000     0.00000     7.17580
  9329.21000  8485.84000     0.00000     6.99440
  9405.02000  8485.84000     0.00000     6.77320
  9480.83000  8485.84000     0.00000     6.88700
  9556.64000  8485.84000     0.00000     6.78150
  9632.44000  8485.84000     0.00000     6.88570
  9708.25000  8485.84000     0.00000     6.79100
  9784.06000  8485.84000     0.00000     7.15160
  9859.87000  8485.84000     0.00000     6.76960
  9935.68000  8485.84000     0.00000     6.89740
 10011.50000  8485.84000     0.00000     6.78490
 10087.30000  8485.84000     0.00000     7.02800
 10163.10000  8485.84000     0.00000     6.79050
 10238.90000  8485.84000     0.00000     6.89370
 10314.70000  8485.84000     0.00000     6.78370
 10390.50000  8485.84000     0.00000     6.90810
 10466.30000  8485.84000     0.00000     6.78400
 10542.10000  8485.84000     0.00000     6.90900
 10618.00000  8485.84000     0.00000     6.64860
 10693.80000  8485.84000     0.00000     6.92570
 10769.60000  8485.84000     0.00000     6.76340
 10845.40000  8485.84000     0.00000     6.93030
 10921.20000  8485.84000     0.00000     6.80060
 10997.00000  8485.84000     0.00000     6.89550
 11072.80000  8485.84000     0.00000     0.00000
 11148.60000  8485.84000     0.00000     0.00000
 11224.40000  8485.84000     0.00000     6.75660
 11300.20000  8485.84000     0.00000     6.79900
 11376.00000  8485.84000     0.00000     6.77020
 11451.90000  8485.84000     0.00000     6.80840
 11527.70000  8485.84000     0.00000     0.00000
 11603.50000  8485.84000     0.00000     0.00000
 11679.30000  8485.84000     0.00000     0.00000
 11755.10000  8485.84000     0.00000     6.78530
 11830.90000  8485.84000     0.00000     6.77250
 11906.70000  8485.84000     0.00000     0.00000
 11982.50000  8485.84000     0.00000     0.00000
 12058.30000  8485.84000     0.00000     6.77890
 12134.10000  8485.84000     0.00000     6.77470
 12209.90000  8485.84000     0.00000     6.83510
 12285.80000  8485.84000     0.00000     0.00000
 12361.60000  8485.84000     0.00000     0.00000
 12437.40000  8485.84000     0.00000     6.76550
 12513.20000  8485.84000     0.00000     6.82110
 12589.00000  8485.84000     0.00000     0.00000
 12664.80000  8485.84000     0.00000     0.00000
 12740.60000  8485.84000     0.00000     6.84780
 12816.40000  8485.84000     0.00000     7.14310
 12892.20000  8485.84000     0.00000     7.02770
 12968.00000  8485.84000     0.00000     7.61710
 13043.80000  8485.84000     0.00000     7.18030
 13119.60000  8485.84000     0.00000     7.65960
 13195.50000  8485.84000     0.00000     7.14230
 13271.30000  8485.84000     0.00000     7.96310
 13347.10000  8485.84000     0.00000     7.51150
 13422.90000  8485.84000     0.00000     7.46320
 13498.70000  8485.84000     0.00000     6.75680
 13574.50000  8485.84000     0.00000     0.00000
 13650.30000  8485.84000     0.00000     0.00000
 13726.10000  8485.84000     0.00000     0.00000
 13801.90000  8485.84000     0.00000     0.00000
 13877.70000  8485.84000     0.00000     0.00000
 13953.50000  8485.84000     0.00000     0.00000
 14029.30000  8485.84000     0.00000     0.00000
 14105.20000  8485.84000     0.00000     0.00000
 14181.00000  8485.84000     0.00000     6.78160
 14256.80000  8485.84000     0.00000     7.44080
 14332.60000  8485.84000     0.00000     0.00000
 14408.40000  8485.84000     0.00000     0.00000
 14484.20000  8485.84000     0.00000     0.00000
 14560.00000  8485.84000     0.00000     0.00000
 14635.80000  8485.84000     0.00000     0.00000
 14711.60000  8485.84000     0.00000     0.00000
 14787.40000  8485.84000     0.00000     0.00000
 14863.20000  8485.84000     0.00000     0.00000
 14939.10000  8485.84000     0.00000     0.00000
 15014.90000  8485.84000     0.00000     6.80150
 15090.70000  8485.84000     0.00000     6.92600
 15166.50000  8485.84000     0.00000     6.94290
 15242.30000  8485.84000     0.00000     6.96310
 15318.10000  8485.84000     0.00000     6.94300
 15393.90000  8485.84000     0.00000     0.00000
 15469.70000  8485.84000     0.00000     0.00000
 15545.50000  8485.84000     0.00000     6.77670
 15621.30000  8485.84000     0.00000     6.72930
 15697.10000  8485.84000     0.00000     0.00000
 15773.00000  8485.84000     0.00000     6.85570
 15848.80000  8485.84000     0.00000     6.75600
 15924.60000  8485.84000     0.00000     0.00000
 16000.40000  8485.84000     0.00000     0.00000
 16076.20000  8485.84000     0.00000     0.00000
 16152.00000  8485.84000     0.00000     0.00000
 16227.80000  8485.84000     0.00000     0.00000
 16303.60000  8485.84000     0.00000     0.00000
 16379.40000  8485.84000     0.00000     0.00000
 16455.20000  8485.84000     0.00000     6.84350
 16531.00000  8485.84000     0.00000     6.88570
 16606.80000  8485.84000     0.00000     6.75790
 16682.70000  8485.84000     0.00000     6.96230
 16758.50000  8485.84000     0.00000     0.00000
 16834.30000  8485.84000     0.00000     6.89950
 16910.10000  8485.84000     0.00000     6.73850
 16985.90000  8485.84000     0.00000     0.00000
 17061.70000  8485.84000     0.00000     0.00000
 17137.50000  8485.84000     0.00000     0.00000
 17213.30000  8485.84000     0.00000     7.02970
 17289.10000  8485.84000     0.00000     6.94390
 17364.90000  8485.84000     0.00000     6.96500
 17440.70000  8485.84000     0.00000     7.27850
 17516.60000  8485.84000     0.00000     6.75730
 17668.20000  8485.84000     0.00000     6.75780
 17744.00000  8485.84000     0.00000     6.73150
 17971.40000  8485.84000     0.00000     6.75680
 18047.20000  8485.84000     0.00000     6.75630
 18123.00000  8485.84000     0.00000     6.76710
 18198.80000  8485.84000     0.00000     6.77340
 18274.60000  8485.84000     0.00000     6.74190
 18350.40000  8485.84000     0.00000     0.00000
 18426.30000  8485.84000     0.00000     6.74620
 18502.10000  8485.84000     0.00000     0.00000
 18577.90000  8485.84000     0.00000     0.00000
 18653.70000  8485.84000     0.00000     0.00000
 18729.50000  8485.84000     0.00000     6.76950
 18805.30000  8485.84000     0.00000     0.00000
 18881.10000  8485.84000     0.00000     0.00000
 18956.90000  8485.84000     0.00000     6.85660
 19032.70000  8485.84000     0.00000     6.72940
 19108.50000  8485.84000     0.00000     6.74840
 19184.30000  8485.84000     0.00000     6.77210
 19260.20000  8485.84000     0.00000     6.86200
 19336.00000  8485.84000     0.00000     6.78810
 19411.80000  8485.84000     0.00000     6.82120
 19487.60000  8485.84000     0.00000     6.81710
 19563.40000  8485.84000     0.00000     6.82780
 19639.20000  8485.84000     0.00000     0.00000
 19715.00000  8485.84000     0.00000     0.00000
 19790.80000  8485.84000     0.00000     6.73920
 19866.60000  8485.84000     0.00000     0.00000
 19942.40000  8485.84000     0.00000     6.79000
 20018.20000  8485.84000     0.00000     6.74580
 20094.00000  8485.84000     0.00000     0.00000
 20169.90000  8485.84000     0.00000     6.80240
 20245.70000  8485.84000     0.00000     6.77480
 20321.50000  8485.84000     0.00000     6.78590
 20397.30000  8485.84000     0.00000     6.73720
 20473.10000  8485.84000     0.00000     0.00000
 20548.90000  8485.84000     0.00000     6.76010
 20624.70000  8485.84000     0.00000     0.00000
 20700.50000  8485.84000     0.00000     0.00000
 20776.30000  8485.84000     0.00000     0.00000
 20852.10000  8485.84000     0.00000     0.00000
 20927.90000  8485.84000     0.00000     0.00000
 21003.80000  8485.84000     0.00000     0.00000
 21079.60000  8485.84000     0.00000     6.72300
 21155.40000  8485.84000     0.00000     0.00000
 21231.20000  8485.84000     0.00000     0.00000
 21307.00000  8485.84000     0.00000     0.00000
 21382.80000  8485.84000     0.00000     6.77660
 21458.60000  8485.84000     0.00000     6.73480
 21534.40000  8485.84000     0.00000     0.00000
 21610.20000  8485.84000     0.00000     0.00000
 21686.00000  8485.84000     0.00000     6.77020
 21761.80000  8485.84000     0.00000     6.72550
 21837.60000  8485.84000     0.00000     0.00000
 21913.50000  8485.84000     0.00000     0.00000
 21989.30000  8485.84000     0.00000     0.00000
 22065.10000  8485.84000     0.00000     6.74430
 22140.90000  8485.84000     0.00000     0.00000
 22216.70000  8485.84000     0.00000     0.00000
 22292.50000  8485.84000     0.00000     0.00000
 22368.30000  8485.84000     0.00000     0.00000
 22444.10000  8485.84000     0.00000     0.00000
 22519.90000  8485.84000     0.00000     0.00000
 22595.70000  8485.84000     0.00000     0.00000
 22671.50000  8485.84000     0.00000     0.00000
 22747.40000  8485.84000     0.00000     0.00000
 22823.20000  8485.84000     0.00000     6.74770
 22899.00000  8485.84000     0.00000     6.77300
 22974.80000  8485.84000     0.00000     6.74510
 23050.60000  8485.84000     0.00000     6.76460
 23126.40000  8485.84000     0.00000     6.73950
 23202.20000  8485.84000     0.00000     6.76650
 23278.00000  8485.84000     0.00000     0.00000
 23353.80000  8485.84000     0.00000     0.00000
 23429.60000  8485.84000     0.00000     0.00000
 23505.40000  8485.84000     0.00000     0.00000
 23581.20000  8485.84000     0.00000     0.00000
 23657.10000  8485.84000     0.00000     0.00000
 23732.90000  8485.84000     0.00000     0.00000
 23808.70000  8485.84000     0.00000     0.00000
 23884.50000  8485.84000     0.00000     0.00000
 23960.30000  8485.84000     0.00000     0.00000
 24036.10000  8485.84000     0.00000     0.00000
 24111.90000  8485.84000     0.00000     0.00000
 24187.70000  8485.84000     0.00000     0.00000
 24263.50000  8485.84000     0.00000     0.00000
 24339.30000  8485.84000     0.00000     0.00000
 24415.10000  8485.84000     0.00000     0.00000
 24491.00000  8485.84000     0.00000     0.00000
 24566.80000  8485.84000     0.00000     0.00000
 24642.60000  8485.84000     0.00000     0.00000
 24718.40000  8485.84000     0.00000     6.75450
 24794.20000  8485.84000     0.00000     6.74540
 24870.00000  8485.84000     0.00000     6.76310
 24945.80000  8485.84000     0.00000     6.75720
 25021.60000  8485.84000     0.00000     0.00000
 25097.40000  8485.84000     0.00000     0.00000
 25173.20000  8485.84000     0.00000     0.00000
 25249.00000  8485.84000     0.00000     0.00000
 25324.80000  8485.84000     0.00000     0.00000
 25400.70000  8485.84000     0.00000     0.00000
 25476.50000  8485.84000     0.00000     0.00000
 25552.30000  8485.84000     0.00000     0.00000
 25628.10000  8485.84000     0.00000     0.00000
 25703.90000  8485.84000     0.00000     0.00000
 25779.70000  8485.84000     0.00000     0.00000
  7612.07000  8485.84000     0.00000     0.00000
  7609.49000  8495.41000     0.00000     0.00000
  7607.60000  8503.03000     0.00000     0.00000
  7661.42000  8516.21000     0.00000     0.00000
  7653.55000  8516.21000     0.00000     0.00000
  7737.23000  8520.08000     0.00000     0.00000
  7695.66000  8520.08000     0.00000     0.00000
  7813.04000  8523.38000     0.00000     0.00000
  7774.77000  8523.38000     0.00000     0.00000
  7826.00000  8561.65000     0.00000     0.00000
  7888.84000  8561.65000     0.00000     0.00000
  8116.27000  8561.65000     0.00000     0.00000
  8192.08000  8561.65000     0.00000     0.00000
  8267.89000  8561.65000     0.00000     6.93690
  8343.70000  8561.65000     0.00000     7.11000
  8419.50000  8561.65000     0.00000     6.97920
  8495.31000  8561.65000     0.00000     7.21750
  8571.12000  8561.65000     0.00000     7.10500
  8646.93000  8561.65000     0.00000     7.61900
  8722.74000  8561.65000     0.00000     8.41810
  8798.55000  8561.65000     0.00000     8.15230
  8874.36000  8561.65000     0.00000     6.81840
  8950.17000  8561.65000     0.00000     6.84870
  9025.97000  8561.65000     0.00000     6.83640
 17289.10000  8561.65000     0.00000     6.46230
  9101.78000  8561.65000     0.00000     6.94600
  9177.59000  8561.65000     0.00000     6.95360
  9253.40000  8561.65000     0.00000     7.21110
  9329.21000  8561.65000     0.00000     6.99670
  9405.02000  8561.65000     0.00000     6.74970
  9480.83000  8561.65000     0.00000     6.91900
  9556.64000  8561.65000     0.00000     6.81620
  9632.44000  8561.65000     0.00000     6.94540
  9708.25000  8561.65000     0.00000     6.83920
  9784.06000  8561.65000     0.00000     6.97560
  9859.87000  8561.65000     0.00000     7.08510
  9935.68000  8561.65000     0.00000     7.18760
 10011.50000  8561.65000     0.00000     6.78020
 10087.30000  8561.65000     0.00000     6.92490
 10163.10000  8561.65000     0.00000     6.81400
 10238.90000  8561.65000     0.00000     6.95860
 10314.70000  8561.65000     0.00000     6.85990
 10390.50000  8561.65000     0.00000     6.96630
 10466.30000  8561.65000     0.00000     6.80630
 10542.10000  8561.65000     0.00000     6.91090
 10618.00000  8561.65000     0.00000     6.82860
 10693.80000  8561.65000     0.00000     6.96320
 10769.60000  8561.65000     0.00000     6.82190
 10845.40000  8561.65000     0.00000     6.87020
 10921.20000  8561.65000     0.00000     6.88120
 10997.00000  8561.65000     0.00000     6.97770
 11072.80000  8561.65000     0.00000     6.80600
 11148.60000  8561.65000     0.00000     6.83220
 11224.40000  8561.65000     0.00000     6.76050
 11300.20000  8561.65000     0.00000     0.00000
 11376.00000  8561.65000     0.00000     0.00000
 11451.90000  8561.65000     0.00000     0.00000
 11527.70000  8561.65000     0.00000     6.79220
 11603.50000  8561.65000     0.00000     6.80580
 11679.30000  8561.65000     0.00000     6.78180
 11755.10000  8561.65000     0.00000     6.81530
 11830.90000  8561.65000     0.00000     0.00000
 11906.70000  8561.65000     0.00000     0.00000
